행정구역별,산업별,종사자규모별,항목,단위,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년
전라남도,숙박 및 음식점업(55~56),계,사업체수,개,26108,26870,27884,28598,29576,30166,30763,31772,32584,33360
전라남도,숙박 및 음식점업(55~56),계,종사자수,명,60826,63924,66597,68664,71789,72390,74441,77758,81035,85101
전라남도,숙박 및 음식점업(55~56),1 - 4명,사업체수,개,24766,25370,25989,26615,27451,27918,28440,29389,29890,30104
전라남도,숙박 및 음식점업(55~56),1 - 4명,종사자수,명,49585,51326,51668,52923,54768,54443,55683,59005,60041,60886
전라남도,숙박 및 음식점업(55~56),5 - 9명,사업체수,개,1104,1251,1644,1693,1834,1920,1966,2066,2330,2848
전라남도,숙박 및 음식점업(55~56),5 - 9명,종사자수,명,6799,7792,9849,10126,11042,11473,11717,12206,14020,16727
전라남도,숙박 및 음식점업(55~56),10 - 19명,사업체수,개,186,197,187,222,209,249,274,234,281,313
전라남도,숙박 및 음식점업(55~56),10 - 19명,종사자수,명,2366,2550,2363,2761,2560,3080,3437,2951,3515,3843
전라남도,숙박 및 음식점업(55~56),20 - 49명,사업체수,개,44,42,51,53,66,60,62,66,66,78
전라남도,숙박 및 음식점업(55~56),20 - 49명,종사자수,명,1316,1279,1542,1535,1892,1675,1718,1870,1920,2203
전라남도,숙박 및 음식점업(55~56),50 - 99명,사업체수,개,6,7,10,12,12,15,16,11,13,13
전라남도,숙박 및 음식점업(55~56),50 - 99명,종사자수,명,372,419,646,750,823,1009,1070,721,878,850
전라남도,숙박 및 음식점업(55~56),100 - 299명,사업체수,개,2,3,3,3,4,4,5,6,4,4
전라남도,숙박 및 음식점업(55~56),100 - 299명,종사자수,명,0,558,529,569,704,710,816,1005,661,592
전라남도,숙박 및 음식점업(55~56),300 - 499명,사업체수,개,0,0,0,0,0,0,0,0,0,0
전라남도,숙박 및 음식점업(55~56),300 - 499명,종사자수,명,0,0,0,0,0,0,0,0,0,0
전라남도,숙박 및 음식점업(55~56),500 - 999명,사업체수,개,0,0,0,0,0,0,0,0,0,0
전라남도,숙박 및 음식점업(55~56),500 - 999명,종사자수,명,0,0,0,0,0,0,0,0,0,0
전라남도,숙박 및 음식점업(55~56),1000명 이상,사업체수,개,0,0,0,0,0,0,0,0,0,0
전라남도,숙박 및 음식점업(55~56),1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
전라남도,정보통신업(58~63),계,사업체수,개,695,713,731,737,757,766,783,839,884,962
전라남도,정보통신업(58~63),계,종사자수,명,6467,6574,6317,6208,6067,5978,6312,6887,7232,7626
전라남도,정보통신업(58~63),1 - 4명,사업체수,개,416,449,453,471,498,499,507,558,602,652
전라남도,정보통신업(58~63),1 - 4명,종사자수,명,1033,1117,1091,1114,1146,1146,1163,1214,1301,1387
전라남도,정보통신업(58~63),5 - 9명,사업체수,개,145,133,155,151,155,157,156,144,146,165
전라남도,정보통신업(58~63),5 - 9명,종사자수,명,935,858,988,946,974,1002,973,901,947,1025
전라남도,정보통신업(58~63),10 - 19명,사업체수,개,59,63,57,52,45,42,53,66,56,67
전라남도,정보통신업(58~63),10 - 19명,종사자수,명,749,827,718,672,608,558,704,883,703,861
전라남도,정보통신업(58~63),20 - 49명,사업체수,개,51,46,44,41,37,48,46,52,57,50
전라남도,정보통신업(58~63),20 - 49명,종사자수,명,1457,1377,1293,1292,1211,1497,1477,1724,1689,1523
전라남도,정보통신업(58~63),50 - 99명,사업체수,개,18,17,16,18,17,16,15,13,17,23
전라남도,정보통신업(58~63),50 - 99명,종사자수,명,1224,1175,1075,1291,1153,1034,988,828,1170,1450
전라남도,정보통신업(58~63),100 - 299명,사업체수,개,5,4,5,4,5,4,6,5,4,3
전라남도,정보통신업(58~63),100 - 299명,종사자수,명,766,826,827,893,975,741,1007,855,560,514
전라남도,정보통신업(58~63),300 - 499명,사업체수,개,1,1,1,0,0,0,0,1,1,1
전라남도,정보통신업(58~63),300 - 499명,종사자수,명,0,0,0,0,0,0,0,0,0,0
전라남도,정보통신업(58~63),500 - 999명,사업체수,개,0,0,0,0,0,0,0,0,1,1
전라남도,정보통신업(58~63),500 - 999명,종사자수,명,0,0,0,0,0,0,0,0,0,0
전라남도,정보통신업(58~63),1000명 이상,사업체수,개,0,0,0,0,0,0,0,0,0,0
전라남도,정보통신업(58~63),1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
전라남도,금융 및 보험업(64~66),계,사업체수,개,1651,1677,1714,1720,1702,1712,1722,1727,1727,1732
전라남도,금융 및 보험업(64~66),계,종사자수,명,21611,21736,22089,21482,20714,21621,21656,21280,21304,21365
전라남도,금융 및 보험업(64~66),1 - 4명,사업체수,개,456,458,465,460,462,459,454,485,489,528
전라남도,금융 및 보험업(64~66),1 - 4명,종사자수,명,1108,1132,1184,1138,1154,1116,1164,1250,1283,1381
전라남도,금융 및 보험업(64~66),5 - 9명,사업체수,개,446,467,493,516,529,564,546,531,560,530
전라남도,금융 및 보험업(64~66),5 - 9명,종사자수,명,3032,3208,3382,3516,3610,3806,3724,3629,3805,3609
전라남도,금융 및 보험업(64~66),10 - 19명,사업체수,개,422,426,414,421,402,372,398,403,381,396
전라남도,금융 및 보험업(64~66),10 - 19명,종사자수,명,5576,5728,5545,5580,5357,4955,5304,5374,5062,5268
전라남도,금융 및 보험업(64~66),20 - 49명,사업체수,개,285,282,304,286,276,271,278,265,253,234
전라남도,금융 및 보험업(64~66),20 - 49명,종사자수,명,8770,8624,9247,8697,8332,8248,8258,7975,7578,7275
전라남도,금융 및 보험업(64~66),50 - 99명,사업체수,개,38,41,34,34,29,38,39,38,35,37
전라남도,금융 및 보험업(64~66),50 - 99명,종사자수,명,2411,2538,2037,2064,1735,2303,2311,2262,2154,2274
전라남도,금융 및 보험업(64~66),100 - 299명,사업체수,개,4,3,4,3,4,8,7,5,9,6
전라남도,금융 및 보험업(64~66),100 - 299명,종사자수,명,714,506,694,487,526,1193,895,790,1422,948
전라남도,금융 및 보험업(64~66),300 - 499명,사업체수,개,0,0,0,0,0,0,0,0,0,0
전라남도,금융 및 보험업(64~66),300 - 499명,종사자수,명,0,0,0,0,0,0,0,0,0,0
전라남도,금융 및 보험업(64~66),500 - 999명,사업체수,개,0,0,0,0,0,0,0,0,0,1
전라남도,금융 및 보험업(64~66),500 - 999명,종사자수,명,0,0,0,0,0,0,0,0,0,0
전라남도,금융 및 보험업(64~66),1000명 이상,사업체수,개,0,0,0,0,0,0,0,0,0,0
전라남도,금융 및 보험업(64~66),1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
전라남도,부동산업(68),계,사업체수,개,1576,1689,1798,1911,2048,2182,2465,2744,2986,3288
전라남도,부동산업(68),계,종사자수,명,6190,6450,6834,7439,8144,8349,9197,9523,9999,10776
전라남도,부동산업(68),1 - 4명,사업체수,개,1202,1310,1393,1481,1588,1688,1950,2205,2434,2692
전라남도,부동산업(68),1 - 4명,종사자수,명,1945,2159,2299,2352,2587,2679,3129,3349,3602,3956
전라남도,부동산업(68),5 - 9명,사업체수,개,188,191,198,205,217,259,260,277,270,291
전라남도,부동산업(68),5 - 9명,종사자수,명,1290,1319,1336,1366,1463,1720,1716,1853,1813,1883
전라남도,부동산업(68),10 - 19명,사업체수,개,154,156,178,180,194,191,211,219,234,252
전라남도,부동산업(68),10 - 19명,종사자수,명,2048,2039,2365,2401,2604,2561,2799,2931,3084,3264
전라남도,부동산업(68),20 - 49명,사업체수,개,30,30,27,44,46,40,38,38,45,48
전라남도,부동산업(68),20 - 49명,종사자수,명,753,765,707,1196,1198,1041,1016,969,1205,1266
전라남도,부동산업(68),50 - 99명,사업체수,개,1,1,2,0,1,2,3,3,2,4
전라남도,부동산업(68),50 - 99명,종사자수,명,0,0,0,0,0,0,171,198,0,293
전라남도,부동산업(68),100 - 299명,사업체수,개,1,1,0,1,2,2,3,2,1,1
전라남도,부동산업(68),100 - 299명,종사자수,명,0,0,0,0,0,0,366,0,0,0
전라남도,부동산업(68),300 - 499명,사업체수,개,0,0,0,0,0,0,0,0,0,0
전라남도,부동산업(68),300 - 499명,종사자수,명,0,0,0,0,0,0,0,0,0,0
전라남도,부동산업(68),500 - 999명,사업체수,개,0,0,0,0,0,0,0,0,0,0
전라남도,부동산업(68),500 - 999명,종사자수,명,0,0,0,0,0,0,0,0,0,0
전라남도,부동산업(68),1000명 이상,사업체수,개,0,0,0,0,0,0,0,0,0,0
전라남도,부동산업(68),1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
전라남도,"전문, 과학 및 기술 서비스업(70~73)",계,사업체수,개,1572,1708,1791,1933,2079,2214,2284,2311,2498,2756
전라남도,"전문, 과학 및 기술 서비스업(70~73)",계,종사자수,명,10793,11519,12767,11977,12349,14182,14117,14423,15593,16984
전라남도,"전문, 과학 및 기술 서비스업(70~73)",1 - 4명,사업체수,개,1126,1209,1259,1342,1461,1544,1582,1607,1733,1945
전라남도,"전문, 과학 및 기술 서비스업(70~73)",1 - 4명,종사자수,명,2385,2577,2624,2797,3100,3158,3235,3275,3496,3961
전라남도,"전문, 과학 및 기술 서비스업(70~73)",5 - 9명,사업체수,개,239,277,308,331,352,365,382,399,439,476
전라남도,"전문, 과학 및 기술 서비스업(70~73)",5 - 9명,종사자수,명,1510,1781,1963,2118,2268,2343,2493,2617,2821,3017
전라남도,"전문, 과학 및 기술 서비스업(70~73)",10 - 19명,사업체수,개,124,130,133,157,155,168,212,185,197,187
전라남도,"전문, 과학 및 기술 서비스업(70~73)",10 - 19명,종사자수,명,1703,1777,1786,2110,2062,2233,2801,2452,2633,2484
전라남도,"전문, 과학 및 기술 서비스업(70~73)",20 - 49명,사업체수,개,53,64,61,77,88,105,77,88,93,107
전라남도,"전문, 과학 및 기술 서비스업(70~73)",20 - 49명,종사자수,명,1556,1936,1891,2246,2579,3038,2316,2554,2735,3132
전라남도,"전문, 과학 및 기술 서비스업(70~73)",50 - 99명,사업체수,개,19,19,20,19,17,24,20,22,26,30
전라남도,"전문, 과학 및 기술 서비스업(70~73)",50 - 99명,종사자수,명,1233,1380,1384,1246,1128,1609,1273,1540,1818,2094
전라남도,"전문, 과학 및 기술 서비스업(70~73)",100 - 299명,사업체수,개,10,8,8,7,5,7,10,9,9,10
전라남도,"전문, 과학 및 기술 서비스업(70~73)",100 - 299명,종사자수,명,1782,1430,1428,1460,862,1354,1621,1608,1658,1803
전라남도,"전문, 과학 및 기술 서비스업(70~73)",300 - 499명,사업체수,개,0,0,0,0,1,1,1,1,1,1
전라남도,"전문, 과학 및 기술 서비스업(70~73)",300 - 499명,종사자수,명,0,0,0,0,0,0,0,0,0,0
전라남도,"전문, 과학 및 기술 서비스업(70~73)",500 - 999명,사업체수,개,1,1,1,0,0,0,0,0,0,0
전라남도,"전문, 과학 및 기술 서비스업(70~73)",500 - 999명,종사자수,명,0,0,0,0,0,0,0,0,0,0
전라남도,"전문, 과학 및 기술 서비스업(70~73)",1000명 이상,사업체수,개,0,0,1,0,0,0,0,0,0,0
전라남도,"전문, 과학 및 기술 서비스업(70~73)",1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,사업체수,개,1319,1463,1584,1753,1998,2046,2204,2316,2442,2698
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,종사자수,명,13721,15524,16133,17600,18581,20790,21777,22346,22996,25686
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1 - 4명,사업체수,개,989,1071,1171,1261,1457,1432,1587,1709,1795,1982
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1 - 4명,종사자수,명,1818,2008,2131,2321,2711,2607,2896,3121,3222,4099
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",5 - 9명,사업체수,개,107,136,157,211,230,257,255,241,269,302
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",5 - 9명,종사자수,명,706,894,1006,1371,1488,1664,1632,1552,1705,1960
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",10 - 19명,사업체수,개,84,108,107,106,134,153,164,150,150,181
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",10 - 19명,종사자수,명,1110,1462,1474,1484,1801,2121,2233,2016,2045,2477
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",20 - 49명,사업체수,개,77,86,84,101,105,123,109,123,134,133
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",20 - 49명,종사자수,명,2280,2504,2529,2969,3173,3746,3251,3773,3983,3983
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",50 - 99명,사업체수,개,31,29,34,39,41,43,51,54,57,59
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",50 - 99명,종사자수,명,2221,2038,2412,2732,2942,2854,3460,3646,3829,4095
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",100 - 299명,사업체수,개,28,27,25,30,25,32,33,34,31,34
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",100 - 299명,종사자수,명,4402,4093,3738,4542,3840,5168,5512,5632,5357,6089
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",300 - 499명,사업체수,개,3,4,4,4,5,5,2,2,4,5
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",300 - 499명,종사자수,명,1184,1497,1542,1585,2090,2031,0,0,1489,1755
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",500 - 999명,사업체수,개,0,2,2,1,1,1,3,3,2,2
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",500 - 999명,종사자수,명,0,0,0,0,0,0,1991,1908,0,0
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1000명 이상,사업체수,개,0,0,0,0,0,0,0,0,0,0
전라남도,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
전라남도,"공공행정, 국방 및 사회보장 행정(84)",계,사업체수,개,1198,1211,1218,1230,1239,1256,1254,1255,1267,1266
전라남도,"공공행정, 국방 및 사회보장 행정(84)",계,종사자수,명,37248,35905,35308,37007,36952,39878,40273,40818,42317,44138
전라남도,"공공행정, 국방 및 사회보장 행정(84)",1 - 4명,사업체수,개,357,353,358,357,363,341,349,352,338,311
전라남도,"공공행정, 국방 및 사회보장 행정(84)",1 - 4명,종사자수,명,707,711,741,738,749,666,710,721,684,602
전라남도,"공공행정, 국방 및 사회보장 행정(84)",5 - 9명,사업체수,개,214,234,230,228,240,248,238,226,245,264
전라남도,"공공행정, 국방 및 사회보장 행정(84)",5 - 9명,종사자수,명,1552,1731,1654,1628,1678,1724,1666,1613,1692,1841
전라남도,"공공행정, 국방 및 사회보장 행정(84)",10 - 19명,사업체수,개,289,301,291,293,292,293,283,272,283,243
전라남도,"공공행정, 국방 및 사회보장 행정(84)",10 - 19명,종사자수,명,4174,4399,4263,4230,4251,4318,4166,4010,4172,3640
전라남도,"공공행정, 국방 및 사회보장 행정(84)",20 - 49명,사업체수,개,218,218,226,239,224,235,240,248,252,294
전라남도,"공공행정, 국방 및 사회보장 행정(84)",20 - 49명,종사자수,명,6354,6288,6292,6748,6271,6672,6776,7023,7260,8236
전라남도,"공공행정, 국방 및 사회보장 행정(84)",50 - 99명,사업체수,개,61,43,56,54,60,74,75,90,76,80
전라남도,"공공행정, 국방 및 사회보장 행정(84)",50 - 99명,종사자수,명,4128,2947,3762,3822,4070,5052,5169,6043,5393,5664
전라남도,"공공행정, 국방 및 사회보장 행정(84)",100 - 299명,사업체수,개,30,35,33,32,33,35,39,36,42,42
전라남도,"공공행정, 국방 및 사회보장 행정(84)",100 - 299명,종사자수,명,5177,5874,5770,5201,5354,5375,5838,5555,6332,6335
전라남도,"공공행정, 국방 및 사회보장 행정(84)",300 - 499명,사업체수,개,21,17,15,19,17,18,20,23,17,14
전라남도,"공공행정, 국방 및 사회보장 행정(84)",300 - 499명,종사자수,명,8102,6607,5560,7495,6801,6790,8115,9415,6910,5508
전라남도,"공공행정, 국방 및 사회보장 행정(84)",500 - 999명,사업체수,개,5,9,8,5,8,10,9,7,12,15
전라남도,"공공행정, 국방 및 사회보장 행정(84)",500 - 999명,종사자수,명,3195,6013,6022,3755,5441,6518,6549,5172,7621,9053
전라남도,"공공행정, 국방 및 사회보장 행정(84)",1000명 이상,사업체수,개,3,1,1,3,2,2,1,1,2,3
전라남도,"공공행정, 국방 및 사회보장 행정(84)",1000명 이상,종사자수,명,3859,0,0,3390,0,0,0,0,0,3259
전라남도,교육 서비스업(85),계,사업체수,개,6143,6190,6217,6184,6094,6157,6273,6380,6481,6574
전라남도,교육 서비스업(85),계,종사자수,명,51344,50783,51287,52094,51582,52730,52155,53151,54097,55963
전라남도,교육 서비스업(85),1 - 4명,사업체수,개,4606,4684,4689,4635,4576,4619,4723,4765,4826,4860
전라남도,교육 서비스업(85),1 - 4명,종사자수,명,8123,8369,8331,8091,8089,7955,8038,8482,8490,8584
전라남도,교육 서비스업(85),5 - 9명,사업체수,개,442,425,451,477,458,461,462,518,567,587
전라남도,교육 서비스업(85),5 - 9명,종사자수,명,2820,2755,2812,2968,2890,2911,2869,3269,3639,3735
전라남도,교육 서비스업(85),10 - 19명,사업체수,개,424,425,405,370,348,364,379,354,342,355
전라남도,교육 서비스업(85),10 - 19명,종사자수,명,6045,6236,5918,5402,5154,5435,5598,5167,4934,5116
전라남도,교육 서비스업(85),20 - 49명,사업체수,개,430,415,437,468,474,467,465,498,500,507
전라남도,교육 서비스업(85),20 - 49명,종사자수,명,12938,12369,13212,14263,14455,14063,14220,14976,15093,15181
전라남도,교육 서비스업(85),50 - 99명,사업체수,개,209,208,205,205,212,215,217,214,214,235
전라남도,교육 서비스업(85),50 - 99명,종사자수,명,14393,14052,14237,14203,14467,14731,14783,14323,14531,16054
전라남도,교육 서비스업(85),100 - 299명,사업체수,개,26,27,22,23,21,22,21,25,25,23
